architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,270,220,0.154,0.71,1330000.0,0.10895862351703661,25.2,345000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
17390.490154814477,111481.71273703387,1889258.861393996
Q,Q_phc
313122.5616153461,154122.56161534612
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,qm_pot
0.10895862351703661,0.0012740565600262614,0.29426855052076134,0,0.11023268007706287,0.0015998107970606424
number of iterations,17,Execution time: ,6.078421354293823
