architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,300,160,0.154,0.6699999999999999,1330000.0,0.11,25.2,345000.0,0.95,149000.0,True,0
P_hpfp,P_rv,p_hpfp
17486.405465759253,38796.7095771388,1889366.2728114282
Q,Q_phc
438384.76068107993,289384.76068107993
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.11,0.0023682829502603936,0.08694845219457005,0,0.1123682829502604,0.23682829502603936
number of iterations,10,Execution time: ,3.1672916412353516
