architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
after,260,100,0.71,0.71,1330000.0,0.10911933585278531,25.2,420000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
33443.60800502691,7300.738118805792,1707841.0753841824
Q,Q_phc
380277.45997516694,221277.45997516694
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm
0.10911933585278531,0.0016747292268401576,0.0185025168229215,0,0.11079406507962547
number of iterations,24,Execution time: ,10.17437744140625
