architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
after,520,180,0.71,0.71,1330000.0,0.10568652284042844,25.2,420000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
33386.2073517904,26059.82762404442,1707841.0753841824
Q,Q_phc
782755.2156059761,623755.2156059761
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm
0.10568652284042844,0.004917381784339925,0.03310470857557208,0,0.11060390462476836
number of iterations,24,Execution time: ,11.582459688186646
