architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
reference,399.15,nan,0.73,0.6,1330000.0,0.311264169952057,270,180000.0,0.95,nan,nan,0
P_hpfp,P_rv,p_hpfp
1713.758305168068,663.9556996157056,1698000.0041723251
Q,Q_phc
127000.0,0
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,qm_pot
0.311264169952057,0.12472644000707887,0.6770096797306981,0,0.4359906099591359,7.410757693785993e-05
number of iterations,12,Execution time: ,1.368999719619751
