architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
after,300,250,0.71,0.71,1330000.0,0.10854344449863279,25.2,345000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
39247.244621093516,114396.70893605895,1889258.8609416161
Q,Q_phc
338623.27816864534,179623.27816864534
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,qm_pot
0.10854344449863279,0.0015186576719954214,0.27182207541675424,0,0.11006210217062821,0.001760684654414621
number of iterations,15,Execution time: ,4.312377452850342
