architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,300,250,0.154,0.71,1330000.0,0.10854344449863279,25.2,345000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
17392.1668930443,140231.58110750566,1889258.8609416161
Q,Q_phc
334733.67047557473,175733.67047557473
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,qm_pot
0.10854344449863279,0.0014930879784110784,0.3331618928921112,0,0.11003653247704387,0.0018067410534026301
number of iterations,15,Execution time: ,3.8690314292907715
