architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,400,200,0.154,0.71,1330000.0,0.11,25.2,345000.0,0.95,149000.0,True,0
P_hpfp,P_rv,p_hpfp
17723.772719896053,48333.96091863079,1889366.2640801906
Q,Q_phc
602481.5136897555,453481.51368975546
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.11,0.003893455643291632,0.08624932835035073,0,0.11389345564329163,0.3893455643291632
number of iterations,7,Execution time: ,5.752527236938477
