architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
reference2,399,nan,0.73,0.6,1330000.0,0.313,270,180000.0,0.95,nan,nan,0
P_hpfp,P_rv,p_hpfp
1708.8720891421126,476.6576786644048,1630000.00215625
Q,Q_phc
90015.84371906071,0
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.313,0,0.7970000000000002,0,0.313,0
number of iterations,6,Execution time: ,1.5242931842803955
