architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
dual,300,160,0.71,0.71,1330000.0,0.11,25.2,345000.0,0.95,149000.0,True,0
P_hpfp,P_rv,p_hpfp
44064.56329400687,28092.580934053873,1889258.8614393128
Q,Q_phc
422026.6492910158,273026.6492910158
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.11,0.002258434305553937,0.06678417457703197,0.01268551588001029,0.11225843430555393,0.2258434305553937
number of iterations,20,Execution time: ,15.03926706314087
