architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
reference,399.15,nan,0.73,0.6,1330000.0,0.313,270,180000.0,0.95,nan,nan,0
P_hpfp,P_rv,p_hpfp
3204.064973156881,620.7507360379227,1698000.0
Q,Q_phc
117000.0,0
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.313,0.09461922281003068,0.7023804669961795,0,0.4076192228100307,0
number of iterations,30,Execution time: ,2.718048572540283
