architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
after,300,160,0.71,0.71,1330000.0,0.11,25.2,345000.0,0.95,149000.0,True,0
P_hpfp,P_rv,p_hpfp
39405.8647807205,25364.332429268263,1889258.861437754
Q,Q_phc
429573.3501023248,280573.3501023248
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.11,0.0022945608085760375,0.0602326157830052,0,0.11229456080857604,0.22945608085760374
number of iterations,11,Execution time: ,3.177520513534546
