architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,300,160,0.154,0.71,1330000.0,0.11,25.2,345000.0,0.95,149000.0,True,0
P_hpfp,P_rv,p_hpfp
17491.053894821984,36978.06066755849,1889258.8614258245
Q,Q_phc
440364.4246921537,291364.4246921537
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.11,0.0024059085505023924,0.08781471005581515,0,0.11240590855050239,0.24059085505023922
number of iterations,10,Execution time: ,6.0338521003723145
