architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,500,160,0.154,0.71,1330000.0,0.10594057675299413,25.2,420000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
14350.257713263674,29560.972014685674,1707841.0753841824
Q,Q_phc
767155.6107452732,608155.6107452732
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm
0.10594057675299413,0.004802525147686212,0.03904622072533892,0,0.11074310190068035
number of iterations,24,Execution time: ,10.658151626586914
