architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,160,100,0.154,0.71,1330000.0,0.11062172590375134,25.2,420000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
14379.15403676359,25893.667506060945,1707841.0753841824
Q,Q_phc
204245.11597080744,45245.11597080744
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm
0.11062172590375134,0.0003443732811483913,0.10683253406737339,0,0.11096609918489973
number of iterations,24,Execution time: ,9.283619403839111
