architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
pump,580,140,0.154,0.71,1330000.0,0.104931303926665,25.2,420000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
14340.367814285184,22619.70454877035,1707841.0753841824
Q,Q_phc
902274.067473378,743274.067473378
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm
0.104931303926665,0.005735476132815928,0.025777014824528568,0,0.11066678005948093
number of iterations,24,Execution time: ,10.604382991790771
