architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
reference,399.15,nan,0.73,0.6,1330000.0,0.31305,270,180000.0,0.95,nan,nan,0
P_hpfp,P_rv,p_hpfp
1742.2624429262362,664.1485905442363,1711600.0
Q,Q_phc
127000.0,0
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.31305,0.12306695254450757,0.6768830167955717,0,0.43611695254450755,0
number of iterations,14,Execution time: ,1.7637059688568115
