architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
reference,399.15,nan,0.73,0.6,1330000.0,0.313,270,180000.0,0.95,nan,nan,0
P_hpfp,P_rv,p_hpfp
1709.1488237438261,613.1550428500415,1630000.0
Q,Q_phc
117000.0,0
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.313,0.08963143978546703,0.7073682225159659,0,0.402631439785467,0
number of iterations,32,Execution time: ,3.842216968536377
