architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
dual,500,260,0.71,0.71,1330000.0,0.10594057675299413,25.2,420000.0,0.95,159000.0,True,0
P_hpfp,P_rv,p_hpfp
32403.731056513276,64216.62870248315,1707841.037904032
Q,Q_phc
714420.8343899118,555420.8343899118
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm
0.10594057675299413,0.004799023397441746,0.08483215883366112,0.00722251894672454,0.11073960015043588
number of iterations,27,Execution time: ,14.971020698547363
