architecture,t_cbt,t_hxt,eta_hpfp,eta_r,p_cbt,qm_cb0,t0,p0,tpr_hx,Q_hx,pcc,v
after,220,170,0.71,0.71,1330000.0,0.11,25.2,345000.0,0.95,149000.0,True,0
P_hpfp,P_rv,p_hpfp
38936.64678388107,48119.86612835234,1889366.2728249172
Q,Q_phc
265713.19927524595,116713.19927524595
qm_cb,qm_phc/qm_t,qm_r,qm_v,qm,m_z
0.11,0.0009526800870417767,0.15574117865041284,0,0.11095268008704177,0.09526800870417766
number of iterations,14,Execution time: ,12.319089889526367
